K,t_s,I1,Q1,I2,Q2
300,0.04359,-73.5186019,-2.36843605,-37.9935895,-62.8937935
300,0.0436,-68.9659306,-25.5434366,-16.136915,-71.6797465
300,0.04361,-57.3252804,-46.0537818,7.41486734,-73.1136969
300,0.04362,-39.7916709,-61.8243906,30.1538743,-66.9884115
300,0.04363,-18.15281,-71.2259886,49.8158964,-54.000718
300,0.04364,5.33908618,-73.3319536,64.3572949,-35.4742139
300,0.04365,28.2501968,-67.846455,72.3198939,-13.2566877
300,0.04366,48.2794012,-55.4151714,72.8145132,10.3057749
300,0.04367,63.3205172,-37.2810616,65.7756223,32.8513541
300,0.04368,71.903347,-15.289606,52.0087418,51.9767959
300,0.04369,73.0526912,8.26860259,32.8417319,65.773739
300,0.0437,66.6576765,30.9901673,10.3151126,72.7756331
300,0.04371,53.4168937,50.5105667,-13.2316208,72.306683
300,0.04372,34.6790814,64.8044883,-35.4785089,64.4193459
300,0.04373,12.3677856,72.4473119,-54.0651401,49.8710299
300,0.04374,-11.2383596,72.6374633,-67.0631972,30.1696324
300,0.04375,-33.6717082,65.3431441,-73.1345453,7.38757716
300,0.04376,-52.6665411,51.3132695,-71.7124985,-16.1169082
300,0.04377,-66.2270798,31.9922473,-62.9241535,-37.9955504
300,0.04378,-72.9216694,9.36960585,-47.6697078,-55.9654047
300,0.04379,-72.0969459,-14.238668,-27.4999231,-68.1851576
300,0.0438,-63.8708529,-36.3162718,-4.50945835,-73.3795512
300,0.04381,-49.0900334,-54.6991988,18.953156,-71.0193703
300,0.04382,-29.2352757,-67.4475036,40.4563835,-61.3723714
300,0.04383,-6.3714375,-73.2529749,57.8140417,-45.3907611
300,0.04384,17.1422655,-71.4724368,69.2520663,-24.7664906
300,0.04385,38.8880897,-62.3747042,73.5535437,-1.58420755
300,0.04386,56.6222926,-46.8591186,70.2833604,21.8087083
300,0.04387,68.5523667,-26.4939844,59.7869787,42.9368729
300,0.04388,73.3989851,-3.42681134,43.0958646,59.6756019
300,0.04389,70.6988856,19.9649305,21.9502461,70.2215532
300,0.0439,60.7428203,41.3343133,-1.43611632,73.5521815
300,0.04391,44.5051962,58.4872154,-24.6709756,69.3074603
300,0.04392,23.6760565,69.5432786,-45.3153649,57.9213209
300,0.04393,0.429450098,73.45344,-61.2827812,40.605469
300,0.04394,-22.8572852,69.8326637,-70.9766592,19.103832
300,0.04395,-43.8299219,59.0224758,-73.3981252,-4.32032388
300,0.04396,-60.2700849,42.0996731,-68.2750162,-27.3439026
300,0.04397,-70.5186446,20.8531333,-56.0974409,-47.5292115
300,0.04398,-73.5049762,-2.52355663,-38.1536792,-62.837146
300,0.04399,-68.947924,-25.6457438,-16.286843,-71.6699677
300,0.044,-57.2716663,-46.1385183,7.22518276,-73.1137086
300,0.04401,-39.7056542,-61.9265465,30.0075085,-67.0991112
300,0.04402,-18.0765392,-71.3118527,49.7231185,-54.1623958
300,0.04403,5.41683272,-73.3655274,64.2968014,-35.634988
300,0.04404,28.3788577,-67.8836536,72.2925746,-13.4125501
300,0.04405,48.4521416,-55.3895662,72.8467012,10.1851289
300,0.04406,63.5003464,-37.164715,65.9145694,32.7102857
300,0.04407,72.0299089,-15.1466766,52.2225771,51.8908824
300,0.04408,73.1068409,8.43516404,33.0943696,65.7530726
300,0.04409,66.6526905,31.1667422,10.5816544,72.8467666
300,0.0441,53.3236992,50.6895913,-13.007716,72.4456094
300,0.04411,34.5548627,64.9629672,-35.2797272,64.5669865
300,0.04412,12.2056736,72.5637276,-53.9228731,50.0570328
300,0.04413,-11.3978159,72.7072937,-66.9837118,30.4084675
300,0.04414,-33.8052178,65.3522853,-73.1742836,7.64443417
300,0.04415,-52.7368964,51.2774353,-71.7991503,-15.9087254
300,0.04416,-66.2432497,31.9418557,-63.0574893,-37.8243506
300,0.04417,-72.9647564,9.31890086,-47.8325574,-55.8508155
300,0.04418,-72.1907896,-14.2744013,-27.6840452,-68.1440805
300,0.04419,-63.958957,-36.4214282,-4.66134678,-73.4331125
300,0.0442,-49.144186,-54.7991618,18.8285051,-71.1307187
300,0.04421,-29.2694886,-67.5832029,40.3825872,-61.509229
300,0.04422,-6.39303329,-73.3410453,57.8047884,-45.5360071
300,0.04423,17.1453986,-71.5934237,69.2064331,-24.8760246
300,0.04424,38.9263519,-62.4999709,73.5654109,-1.66450327
300,0.04425,56.6767825,-46.9697795,70.3062544,21.7139662
300,0.04426,68.6426638,-26.6276602,59.8240367,42.8656079
300,0.04427,73.5794809,-3.55914773,43.1831484,59.5889449
300,0.04428,70.9349743,19.9065202,22.1161329,70.2038323
300,0.04429,60.9647025,41.3154499,-1.25292262,73.619029
300,0.0443,44.668533,58.5063428,-24.5368247,69.4362105
300,0.04431,23.8352179,69.6275782,-45.2727981,58.0861036
300,0.04432,0.544611219,73.6013469,-61.3273307,40.7217538
300,0.04433,-22.7612298,69.9727126,-71.0720891,19.1946232
300,0.04434,-43.7450458,59.1775079,-73.4680059,-4.28066923
300,0.04435,-60.2605385,42.2648812,-68.3298443,-27.3286749
300,0.04436,-70.5426142,21.0263818,-56.1615561,-47.5689093
300,0.04437,-73.5737713,-2.39332381,-38.1923282,-62.9017481
300,0.04438,-69.0320159,-25.5858158,-16.3294629,-71.7536611
300,0.04439,-57.3753106,-46.1294018,7.24194052,-73.2158826
300,0.0444,-39.8212953,-61.929008,30.0448112,-67.144387
300,0.04441,-18.144639,-71.3276982,49.7738916,-54.1783747
300,0.04442,5.35730949,-73.3909459,64.3365419,-35.6370492
300,0.04443,28.339139,-67.8665373,72.3082414,-13.4129803
300,0.04444,48.3599611,-55.415821,72.834155,10.1504509
300,0.04445,63.3932486,-37.2734592,65.8943998,32.690771
300,0.04446,71.9233555,-15.2751899,52.2034522,51.8713606
300,0.04447,73.0479969,8.29018687,33.1003856,65.7155536
300,0.04448,66.6752824,30.9918869,10.5799119,72.8257695
300,0.04449,53.424116,50.5425888,-13.0503335,72.420176
300,0.0445,34.6932558,64.8670963,-35.2951537,64.587552
300,0.04451,12.3598048,72.5055347,-53.9344332,50.090448
300,0.04452,-11.2223458,72.6946375,-67.0419716,30.41462
300,0.04453,-33.6699945,65.4350756,-73.2207485,7.62328014
300,0.04454,-52.6579017,51.3844195,-71.8929272,-15.9559024
300,0.04455,-66.2523279,32.0425395,-63.1392648,-37.9077918
300,0.04456,-73.0064098,9.41487412,-47.9079969,-55.9302002
300,0.04457,-72.2514315,-14.1672425,-27.7368176,-68.2066659
300,0.04458,-64.029853,-36.3147602,-4.70364308,-73.4826296
300,0.04459,-49.2280773,-54.7543833,18.8133185,-71.2246544
300,0.0446,-29.3475967,-67.5219788,40.424102,-61.5809555
300,0.04461,-6.45068472,-73.3218937,57.8444645,-45.6082711
300,0.04462,17.0880574,-71.6106104,69.312087,-24.9326658
300,0.04463,38.8536794,-62.51012,73.6068434,-1.71099836
300,0.04464,56.6275796,-47.0062659,70.326102,21.637267
300,0.04465,68.5599191,-26.645589,59.8506982,42.8054706
300,0.04466,73.4991819,-3.56836323,43.2247229,59.5742023
300,0.04467,70.8648635,19.8682569,22.1263693,70.1796684
300,0.04468,60.9102333,41.2762153,-1.23629448,73.5680363
300,0.04469,44.6958091,58.4300894,-24.4706354,69.3799174
300,0.0447,23.9036322,69.5377393,-45.1363878,58.0185625
300,0.04471,0.672318499,73.5175541,-61.2084491,40.7516114
300,0.04472,-22.6432865,69.9633661,-70.9465562,19.2715959
300,0.04473,-43.6355114,59.1940908,-73.3789749,-4.2061302
300,0.04474,-60.1436634,42.3466288,-68.3048895,-27.2119506
300,0.04475,-70.4555531,21.1424731,-56.2010465,-47.4597989
300,0.04476,-73.5353595,-2.2280314,-38.2784237,-62.7985484
300,0.04477,-69.0820727,-25.4116107,-16.4289022,-71.7172248
300,0.04478,-57.4653406,-45.993035,7.1192367,-73.2190953
300,0.04479,-39.9477212,-61.8234307,29.9358626,-67.2132502
300,0.0448,-18.2773461,-71.3098734,49.6553916,-54.2846527
300,0.04481,5.25321541,-73.3960684,64.2607896,-35.7470673
300,0.04482,28.2202727,-67.980508,72.268314,-13.5819427
300,0.04483,48.325982,-55.5085344,72.855571,9.99109864
300,0.04484,63.4193261,-37.3690705,65.9577026,32.5500863
300,0.04485,71.971907,-15.3949546,52.2458933,51.7454071
300,0.04486,73.1324674,8.18741624,33.1670803,65.6289364
300,0.04487,66.7460584,30.9088565,10.6858556,72.7613778
300,0.04488,53.5302107,50.468195,-12.9239037,72.3974298
300,0.04489,34.8104456,64.8128871,-35.2106677,64.6185826
300,0.0449,12.4945232,72.4921841,-53.847023,50.1510887
300,0.04491,-11.1180503,72.7223106,-66.9715928,30.5240507
300,0.04492,-33.5673594,65.4555939,-73.1861565,7.75885518
300,0.04493,-52.5518695,51.4443134,-71.9060334,-15.7801264
300,0.04494,-66.1401754,32.178929,-63.2319235,-37.7368312
300,0.04495,-72.9413389,9.58029916,-48.0321065,-55.8057504
300,0.04496,-72.2212651,-13.9898127,-27.8698496,-68.1391513
300,0.04497,-64.0782659,-36.1725151,-4.85462695,-73.4460799
300,0.04498,-49.3154712,-54.5803459,18.6621698,-71.2008562
300,0.04499,-29.4799621,-67.4001709,40.246757,-61.6560611
300,0.045,-6.61005738,-73.2542973,57.7027436,-45.74628
300,0.04501,16.9418648,-71.5660159,69.2039278,-25.1153045
300,0.04502,38.7622693,-62.5182796,73.5815966,-1.92102241
300,0.04503,56.5900587,-46.9775463,70.4167192,21.4881256
300,0.04504,68.5468456,-26.629798,59.9892315,42.6901234
300,0.04505,73.4532278,-3.56304675,43.3911071,59.4977733
300,0.04506,70.7910604,19.8623253,22.318089,70.1897083
300,0.04507,60.8827063,41.2809234,-1.07310255,73.6306267
300,0.04508,44.6841793,58.4498603,-24.3611256,69.5252761
300,0.04509,23.8608847,69.5578808,-45.1302329,58.2396614
300,0.0451,0.591216179,73.5495376,-61.2400598,40.9538497
300,0.04511,-22.7499086,69.950894,-71.0163234,19.4723879
300,0.04512,-43.7373813,59.1381408,-73.5292993,-4.00816314
300,0.04513,-60.2449227,42.2484197,-68.5028584,-27.0691678
300,0.04514,-70.5078459,20.9551729,-56.4234942,-47.3601259
300,0.04515,-73.4830674,-2.43658702,-38.5131388,-62.7958215
300,0.04516,-68.9249379,-25.6156366,-16.6100497,-71.7356711
300,0.04517,-57.2285985,-46.1234253,6.9486695,-73.2815826
300,0.04518,-39.6844451,-61.8647149,29.7973371,-67.3152937
300,0.04519,-18.0467618,-71.2680487,49.554129,-54.4202984
300,0.0452,5.43271588,-73.3071174,64.2131603,-35.9306969
300,0.04521,28.4082076,-67.8374262,72.2718102,-13.7474123
300,0.04522,48.3993124,-55.373697,72.8800474,9.82578487
300,0.04523,63.4739274,-37.1806963,66.0140983,32.4178839
300,0.04524,71.9995772,-15.1270878,52.3727313,51.6417016
300,0.04525,73.1071509,8.43605672,33.3348365,65.5812992
300,0.04526,66.6522789,31.1370037,10.8527381,72.7811429
300,0.04527,53.3445853,50.6115068,-12.765101,72.4597037
300,0.04528,34.5743579,64.9132006,-35.050944,64.6844916
300,0.04529,12.2554836,72.5410701,-53.7377564,50.2547697
300,0.0453,-11.3852786,72.6680165,-66.9007297,30.6410266
300,0.04531,-33.789231,65.3124252,-73.1586379,7.90591799
300,0.04532,-52.7231879,51.2464344,-71.8656923,-15.707713
300,0.04533,-66.2121717,31.920488,-63.2165064,-37.6369149
300,0.04534,-72.8945324,9.3281035,-48.0392797,-55.7045933
300,0.04535,-72.1066564,-14.241439,-27.9119014,-68.0606138
300,0.04536,-63.8812534,-36.3242325,-4.92259602,-73.411784
300,0.04537,-49.1185803,-54.7270629,18.5817087,-71.210018
300,0.04538,-29.2860995,-67.4758251,40.1692373,-61.6888022
300,0.04539,-6.41765309,-73.2797712,57.6485466,-45.7777284
300,0.0454,17.1211116,-71.5278995,69.1721978,-25.1582376
300,0.04541,38.8842196,-62.4403835,73.5873236,-1.9335663
300,0.04542,56.6435498,-46.8941381,70.3960608,21.4651986
300,0.04543,68.5586811,-26.5553786,59.933296,42.6490996
300,0.04544,73.4102668,-3.50212429,43.3513876,59.4431435
300,0.04545,70.7390295,19.8985268,22.3181862,70.1317508
300,0.04546,60.8055153,41.2444929,-1.0549435,73.5891333
300,0.04547,44.6448621,58.3623287,-24.2939843,69.4496763
300,0.04548,23.8446857,69.502134,-45.0257716,58.2050767
300,0.04549,0.591713757,73.4854151,-61.1405792,40.9741657
300,0.0455,-22.6842792,69.8937934,-70.943538,19.484752
300,0.04551,-43.6856585,59.1358902,-73.4598721,-4.01698273
300,0.04552,-60.1641395,42.24484,-68.4399783,-27.0999275
300,0.04553,-70.4170605,21.021133,-56.3491232,-47.3622407
300,0.04554,-73.4721171,-2.36707459,-38.469229,-62.7805571
300,0.04555,-68.924527,-25.5165824,-16.6051645,-71.727662
300,0.04556,-57.3452115,-46.0157915,6.98892789,-73.2793952
300,0.04557,-39.8093741,-61.818535,29.8506726,-67.245259
300,0.04558,-18.1896249,-71.2620356,49.6244166,-54.3271508
300,0.04559,5.28948044,-73.352642,64.2997075,-35.8337888
300,0.0456,28.233988,-67.9037565,72.3366101,-13.635995
300,0.04561,48.3082063,-55.4718224,72.9381926,9.99279025
300,0.04562,63.4232078,-37.3259129,66.0281773,32.5488991
300,0.04563,71.9585782,-15.3274831,52.3153561,51.7963222
300,0.04564,73.1041627,8.25825159,33.2089293,65.692671
300,0.04565,66.7279009,30.9694468,10.6826076,72.8103954
300,0.04566,53.4789973,50.5175353,-12.9264729,72.4396086
300,0.04567,34.7111645,64.8854169,-35.1690769,64.5947305
300,0.04568,12.3563654,72.5573208,-53.8288076,50.1310645
300,0.04569,-11.2580557,72.7355207,-66.9466324,30.4898898
300,0.0457,-33.7014765,65.4551244,-73.1582677,7.74045347
300,0.04571,-52.7096251,51.4185674,-71.8597329,-15.8295927
300,0.04572,-66.2887661,32.1001327,-63.1513379,-37.7862495
300,0.04573,-73.0503198,9.4680484,-47.9211079,-55.8221243
300,0.04574,-72.2589048,-14.1452351,-27.7896179,-68.0956488
300,0.04575,-64.0767314,-36.3158056,-4.79734732,-73.3845852
300,0.04576,-49.2772357,-54.7359766,18.6730257,-71.1245957
300,0.04577,-29.4002986,-67.5273109,40.2470224,-61.5486337
300,0.04578,-6.47810178,-73.3508023,57.6745995,-45.608744
300,0.04579,17.0885686,-71.6170972,69.1862896,-25.0229015
300,0.0458,38.8463608,-62.5047656,73.5412667,-1.87270469
300,0.04581,56.6387387,-47.0250668,70.3363458,21.5255036
300,0.04582,68.6197932,-26.6803931,59.909135,42.6858776
300,0.04583,73.5659,-3.59910814,43.3202797,59.4627369
300,0.04584,70.9238076,19.8658306,22.2549549,70.1312269
300,0.04585,60.9901852,41.3172552,-1.10575495,73.5578705
300,0.04586,44.7656957,58.4936625,-24.3251616,69.4166003
300,0.04587,23.9145731,69.6607947,-45.0314581,58.1368394
300,0.04588,0.649193256,73.6416831,-61.1432969,40.8835081
300,0.04589,-22.7103132,70.04148,-70.9245354,19.4334031
300,0.0459,-43.7463525,59.2201426,-73.4321907,-4.0540787
300,0.04591,-60.2490433,42.3163495,-68.3688956,-27.1113962
300,0.04592,-70.5329858,21.0724549,-56.2366753,-47.3530212
300,0.04593,-73.548709,-2.36471028,-38.3480043,-62.7047347
300,0.04594,-69.0248685,-25.5432779,-16.5013765,-71.6164315
300,0.04595,-57.3953329,-46.0749977,7.01086311,-73.1593573
300,0.04596,-39.856593,-61.8656366,29.8348672,-67.1856383
300,0.04597,-18.2606254,-71.2807194,49.5695167,-54.2888282
300,0.04598,5.26584356,-73.4073248,64.1966899,-35.7817225
300,0.04599,28.2598418,-67.9603189,72.2350026,-13.6279673
300,0.046,48.3453421,-55.492348,72.8209377,9.93021488
300,0.04601,63.4328677,-37.3499417,65.9492462,32.4653016
300,0.04602,71.9937077,-15.3252245,52.2560082,51.67912
300,0.04603,73.1332263,8.25994241,33.2324897,65.5728785
300,0.04604,66.7534084,31.0142076,10.7366076,72.7216381
300,0.04605,53.500389,50.5527384,-12.8375505,72.3768054
300,0.04606,34.7439287,64.8976703,-35.1172021,64.5687122
300,0.04607,12.4071682,72.5704489,-53.7594978,50.0924152
300,0.04608,-11.2000526,72.7191587,-66.8601643,30.4815813
300,0.04609,-33.6496803,65.4374215,-73.0438473,7.71679343
300,0.0461,-52.6395846,51.4148663,-71.7346485,-15.7998515
300,0.04611,-66.1919462,32.0987922,-63.068141,-37.7379653
300,0.04612,-72.9363985,9.4870727,-47.8855136,-55.795531
300,0.04613,-72.1909301,-14.06387,-27.7563518,-68.0988008
300,0.04614,-64.0017016,-36.2168526,-4.75375736,-73.402763
300,0.04615,-49.2175027,-54.6258056,18.7239279,-71.154214
300,0.04616,-29.4087218,-67.4010666,40.3153959,-61.5702489
300,0.04617,-6.56591854,-73.2531429,57.7352536,-45.6358948
300,0.04618,16.97522,-71.5702047,69.2259122,-24.9935353
300,0.04619,38.7767791,-62.4766233,73.5663465,-1.76113938
300,0.0462,56.5811945,-46.9887275,70.3235845,21.605314
300,0.04621,68.5622988,-26.6179645,59.8516727,42.7514224
300,0.04622,73.4475523,-3.54480767,43.2609333,59.5299461
300,0.04623,70.7781326,19.8690909,22.1831367,70.15882
300,0.04624,60.8609218,41.2673066,-1.1815228,73.54528
300,0.04625,44.6545127,58.4387089,-24.3996561,69.4349406
300,0.04626,23.820404,69.5820761,-45.1208164,58.1430719
300,0.04627,0.566977785,73.5383829,-61.2339167,40.8321487
300,0.04628,-22.7570205,69.9383524,-70.9959224,19.3403787
300,0.04629,-43.731206,59.1044759,-73.4660048,-4.15009243
300,0.0463,-60.2216444,42.2241313,-68.3893245,-27.1769111
300,0.04631,-70.5047297,20.9647742,-56.2466068,-47.4613598
300,0.04632,-73.5109226,-2.44633337,-38.2990727,-62.8082639
300,0.04633,-68.959628,-25.5822455,-16.4146781,-71.6984207
300,0.04634,-57.3517513,-46.1056904,7.13121094,-73.2189954
300,0.04635,-39.799775,-61.8834188,29.9450828,-67.1883648
300,0.04636,-18.1587218,-71.3353288,49.6772256,-54.2310837
300,0.04637,5.36802705,-73.4338364,64.3068249,-35.7101927
300,0.04638,28.3553858,-67.947696,72.3060811,-13.4905138
300,0.04639,48.4088107,-55.4613531,72.8490922,10.1129393
300,0.0464,63.5134319,-37.2442426,65.8849998,32.6589432
300,0.04641,72.0258142,-15.2064072,52.1460289,51.8444691
300,0.04642,73.1308895,8.36772887,33.0464121,65.6404226
300,0.04643,66.7119435,31.0932248,10.5753835,72.7397198
300,0.04644,53.4146363,50.6144755,-13.0254405,72.3618606
300,0.04645,34.6116771,64.9304117,-35.2621657,64.5247394
300,0.04646,12.2782874,72.5309823,-53.897154,50.0545145
300,0.04647,-11.3241028,72.6958417,-66.9750256,30.4294979
300,0.04648,-33.7293314,65.3746697,-73.1680652,7.65023757
300,0.04649,-52.6811486,51.3070836,-71.8258335,-15.9279162
300,0.0465,-66.2609724,31.9953706,-63.077108,-37.9053328
300,0.04651,-72.9941903,9.35465409,-47.8453441,-55.9221852
300,0.04652,-72.1865598,-14.2450217,-27.6649573,-68.1975028
300,0.04653,-63.9483563,-36.3593553,-4.6258073,-73.4424071
300,0.04654,-49.1487623,-54.7108868,18.8704019,-71.1124823
300,0.04655,-29.2944811,-67.4625363,40.4127924,-61.4696676
300,0.04656,-6.42035248,-73.2332526,57.8047611,-45.4960237
300,0.04657,17.0946265,-71.4840507,69.2301589,-24.8779031
300,0.04658,38.8807067,-62.3969909,73.5545948,-1.65564202
300,0.04659,56.6501086,-46.8590077,70.2697312,21.7136945
300,0.0466,68.5936781,-26.524921,59.8034841,42.8255199
300,0.04661,73.4740978,-3.42827796,43.170514,59.5636649
300,0.04662,70.7604929,20.0311164,22.0586925,70.1663999
300,0.04663,60.785236,41.4050625,-1.28015855,73.568549
300,0.04664,44.5332067,58.5274359,-24.5010655,69.3633145
300,0.04665,23.7245632,69.5861256,-45.1762087,58.0305826
300,0.04666,0.476824507,73.5085684,-61.2174741,40.7462579
300,0.04667,-22.8167317,69.8758845,-70.9629844,19.2301527
300,0.04668,-43.7596398,59.0622771,-73.4195039,-4.21925017
300,0.04669,-60.2041465,42.1814818,-68.323669,-27.2672548
300,0.0467,-70.4541254,20.9890483,-56.1674803,-47.4640333
300,0.04671,-73.4707421,-2.41582388,-38.2414786,-62.8075387
300,0.04672,-68.9290315,-25.5703656,-16.3910913,-71.6816438
300,0.04673,-57.3072811,-46.0813212,7.17713929,-73.1993172
300,0.04674,-39.7783699,-61.876493,30.0160036,-67.1666267
300,0.04675,-18.1535436,-71.3130754,49.7617118,-54.2178017
300,0.04676,5.37262314,-73.3903419,64.38128,-35.7055043
300,0.04677,28.3340574,-67.9023536,72.3627089,-13.482067
300,0.04678,48.3765551,-55.4074503,72.8872335,10.117448
300,0.04679,63.4109866,-37.2553706,65.9345776,32.6612761
300,0.0468,71.9590784,-15.2439777,52.1726058,51.8730205
300,0.04681,73.1141199,8.31569368,33.0797265,65.7176625
300,0.04682,66.6895848,31.0033815,10.5566604,72.8324103
300,0.04683,53.4247017,50.5359922,-13.0700922,72.3995076
300,0.04684,34.6460328,64.8400911,-35.3436889,64.5506953
300,0.04685,12.3079125,72.4638299,-53.9593031,50.0420407
300,0.04686,-11.2956996,72.6381411,-66.9873312,30.3975793
300,0.04687,-33.7007919,65.3415762,-73.1652824,7.63120886
300,0.04688,-52.6234941,51.3500518,-71.8314879,-15.8910901
300,0.04689,-66.197607,32.0299642,-63.0922489,-37.8064037
300,0.0469,-72.9338327,9.39566411,-47.8514205,-55.8434514
300,0.04691,-72.1355268,-14.1861127,-27.6966321,-68.1279889
300,0.04692,-63.9392928,-36.257337,-4.68021828,-73.3758304
300,0.04693,-49.1696727,-54.6367492,18.7806605,-71.1188447
300,0.04694,-29.3533604,-67.3547108,40.3367994,-61.5224942
300,0.04695,-6.53705626,-73.1976761,57.7046927,-45.5883977
300,0.04696,16.975074,-71.4992724,69.1983707,-24.943644
300,0.04697,38.7480969,-62.4385723,73.5558092,-1.7574561
300,0.04698,56.5077875,-46.9448425,70.3361572,21.6401233
300,0.04699,68.4744708,-26.6559473,59.8446045,42.7921642
300,0.047,73.3876483,-3.62660944,43.2149613,59.5404756
300,0.04701,70.7984062,19.8162864,22.1555295,70.1630503
300,0.04702,60.8483623,41.2444485,-1.18072546,73.5756738
300,0.04703,44.6397994,58.3875363,-24.4197676,69.4425868
300,0.04704,23.8540188,69.5729505,-45.1680128,58.1028515
300,0.04705,0.585738274,73.5653499,-61.2493728,40.8275319
300,0.04706,-22.73481,69.9232732,-71.0074401,19.3485439
300,0.04707,-43.7306872,59.1091507,-73.4598487,-4.10444959
300,0.04708,-60.1988889,42.237129,-68.3509669,-27.1553183
300,0.04709,-70.4909194,20.9979445,-56.2493252,-47.4017112
300,0.0471,-73.5080172,-2.38684849,-38.3383061,-62.761374
300,0.04711,-68.9635153,-25.5280885,-16.526954,-71.6682336
300,0.04712,-57.296779,-46.0434665,7.0283186,-73.2278307
300,0.04713,-39.8093987,-61.8317106,29.8602098,-67.2116493
300,0.04714,-18.1729862,-71.2320074,49.5874865,-54.3010295
