x_mm,y_mm,z_mm,value_normalized,raw_max,units
2.5739,-4.3390,9.7904,2.253785e-03,8.891320e+14,J/m^3
-4.7718,6.3720,69.3947,1.531682e-01,8.891320e+14,J/m^3
-5.0039,-5.6118,86.9895,5.222841e-02,8.891320e+14,J/m^3
3.4863,8.1241,43.1787,1.186640e-01,8.891320e+14,J/m^3
4.2141,-10.5151,20.9258,8.747745e-03,8.891320e+14,J/m^3
-9.6978,-3.3844,34.9346,2.302884e-01,8.891320e+14,J/m^3
-4.8242,6.4892,66.1507,1.701498e-01,8.891320e+14,J/m^3
-1.5151,-2.0445,88.3159,3.211854e-02,8.891320e+14,J/m^3
-1.8672,-2.3630,30.1928,3.093024e-02,8.891320e+14,J/m^3
-2.6043,4.1782,12.2011,2.466764e-03,8.891320e+14,J/m^3
1.7863,0.0000,101.7562,3.617444e-03,8.891320e+14,J/m^3
-0.8932,1.5470,101.7562,3.428604e-03,8.891320e+14,J/m^3
-6.7932,2.5828,86.0011,7.440813e-02,8.891320e+14,J/m^3
-1.1592,7.1745,86.0015,3.215215e-02,8.891320e+14,J/m^3
5.6340,4.5907,86.0015,6.691000e-02,8.891320e+14,J/m^3
-4.7920,-6.3724,69.3820,2.298087e-01,8.891320e+14,J/m^3
10.3987,1.1727,26.7949,7.359501e-02,8.891320e+14,J/m^3
-0.1096,-7.8894,35.7423,2.235317e-02,8.891320e+14,J/m^3
2.7758,0.0013,88.3159,3.397612e-02,8.891320e+14,J/m^3
3.8318,-2.4015,13.5586,4.647317e-03,8.891320e+14,J/m^3
3.7726,2.2662,13.5009,4.236420e-03,8.891320e+14,J/m^3
5.3225,-7.9053,21.2358,1.160812e-02,8.891320e+14,J/m^3
-3.8723,2.3470,13.5797,4.322002e-03,8.891320e+14,J/m^3
3.6322,8.1093,39.4245,8.992938e-02,8.891320e+14,J/m^3
-1.7717,3.7160,88.6657,2.918491e-02,8.891320e+14,J/m^3
-4.1041,0.3236,88.6657,3.670984e-02,8.891320e+14,J/m^3
2.3323,3.3924,88.6657,3.187951e-02,8.891320e+14,J/m^3
-2.6774,4.3068,9.8254,1.679633e-03,8.891320e+14,J/m^3
-0.7345,-8.2795,30.8569,2.538185e-02,8.891320e+14,J/m^3
2.4065,-9.4919,35.8319,2.556077e-02,8.891320e+14,J/m^3
-0.1026,5.3269,28.6348,2.227198e-02,8.891320e+14,J/m^3
-1.8796,-2.7380,21.1829,1.581819e-02,8.891320e+14,J/m^3
-7.0725,-8.8295,20.9807,1.448990e-02,8.891320e+14,J/m^3
7.0756,8.8215,20.9837,1.292935e-02,8.891320e+14,J/m^3
-5.4162,4.9678,86.0011,5.225268e-02,8.891320e+14,J/m^3
1.5947,7.1745,86.0015,3.709777e-02,8.891320e+14,J/m^3
-7.0112,-2.2052,86.0011,8.211741e-02,8.891320e+14,J/m^3
-8.9500,1.0157,39.4402,2.797305e-01,8.891320e+14,J/m^3
4.6422,6.2027,11.6029,2.456067e-03,8.891320e+14,J/m^3
-0.5513,6.9936,19.8941,1.004694e-02,8.891320e+14,J/m^3
-1.6687,-0.2063,22.9659,1.811197e-02,8.891320e+14,J/m^3
8.9714,-4.3112,28.6203,8.187725e-02,8.891320e+14,J/m^3
-4.6194,7.9968,20.3304,9.521104e-03,8.891320e+14,J/m^3
1.9468,6.6948,23.7688,1.775150e-02,8.891320e+14,J/m^3
2.4102,-10.5371,20.3696,9.019927e-03,8.891320e+14,J/m^3
-4.5124,-1.6841,9.0782,2.671814e-03,8.891320e+14,J/m^3
-6.8580,0.3236,87.2793,6.280262e-02,8.891320e+14,J/m^3
-3.1487,6.1010,87.2793,2.964669e-02,8.891320e+14,J/m^3
3.7093,5.7774,87.2793,3.877327e-02,8.891320e+14,J/m^3
-2.4522,-4.4583,9.8079,2.481267e-03,8.891320e+14,J/m^3
-0.8483,-4.7272,9.0494,2.123696e-03,8.891320e+14,J/m^3
3.6697,-3.0983,9.0494,2.185185e-03,8.891320e+14,J/m^3
6.2315,-5.0449,36.9137,1.051118e-01,8.891320e+14,J/m^3
-3.8430,-2.3257,13.6114,4.987126e-03,8.891320e+14,J/m^3
4.8873,1.1841,86.0431,5.897994e-02,8.891320e+14,J/m^3
2.2329,-2.3205,100.4165,4.159481e-03,8.891320e+14,J/m^3
-3.1261,0.7735,100.4165,6.075102e-03,8.891320e+14,J/m^3
-3.1261,-0.7735,100.4165,5.900113e-03,8.891320e+14,J/m^3
0.8932,-3.0940,100.4165,3.431284e-03,8.891320e+14,J/m^3
7.6412,1.1841,86.9899,8.074880e-02,8.891320e+14,J/m^3
-3.2795,-0.1991,25.2307,2.573109e-02,8.891320e+14,J/m^3
1.4112,0.2868,36.7896,3.171380e-02,8.891320e+14,J/m^3
5.6534,-3.7347,21.2507,1.677082e-02,8.891320e+14,J/m^3
0.9380,-4.7272,9.0494,2.002922e-03,8.891320e+14,J/m^3
-0.0193,-7.1990,14.3430,4.486719e-03,8.891320e+14,J/m^3
8.5556,1.4414,25.0847,4.267971e-02,8.891320e+14,J/m^3
9.7849,2.8432,39.8927,3.730466e-01,8.891320e+14,J/m^3
3.0268,7.1139,11.7134,2.186372e-03,8.891320e+14,J/m^3
-3.6192,-3.2311,9.0782,2.455716e-03,8.891320e+14,J/m^3
-0.0599,-2.7884,16.6788,8.039426e-03,8.891320e+14,J/m^3
0.5205,-3.8917,20.0553,1.278098e-02,8.891320e+14,J/m^3
0.0734,2.7626,16.6824,7.212598e-03,8.891320e+14,J/m^3
6.8346,-2.1832,92.4798,2.067686e-02,8.891320e+14,J/m^3
-1.0190,-1.0113,36.7164,2.793792e-02,8.891320e+14,J/m^3
-0.6781,-9.9797,28.4755,2.236630e-02,8.891320e+14,J/m^3
8.1897,6.0035,34.8720,1.654496e-01,8.891320e+14,J/m^3
-0.0517,7.2070,14.3713,2.999111e-03,8.891320e+14,J/m^3
8.1927,-5.9983,34.8722,1.349888e-01,8.891320e+14,J/m^3
11.2621,0.0041,45.0361,6.701557e-01,8.891320e+14,J/m^3
-11.2626,-0.0041,45.0342,6.747467e-01,8.891320e+14,J/m^3
-5.1620,8.8027,28.9562,2.989197e-02,8.891320e+14,J/m^3
-3.1261,-2.3205,99.0767,6.541690e-03,8.891320e+14,J/m^3
-0.4466,-3.8675,99.0767,4.495407e-03,8.891320e+14,J/m^3
3.5727,1.5470,99.0767,8.167309e-03,8.891320e+14,J/m^3
3.5727,-1.5470,99.0767,7.308184e-03,8.891320e+14,J/m^3
-5.5484,9.6080,21.5531,8.625917e-03,8.891320e+14,J/m^3
-4.7230,1.7184,7.9598,2.274643e-03,8.891320e+14,J/m^3
-9.5137,3.8070,32.4197,1.438196e-01,8.891320e+14,J/m^3
6.7672,-8.5726,23.0139,1.590277e-02,8.891320e+14,J/m^3
3.9137,-6.6595,9.7109,2.273536e-03,8.891320e+14,J/m^3
