formation_id,name,date_reported,location,source_url,satellite_count,inner_outer_ratio,outer_diameter_m,inner_diameter_m,raw_measurement_text,provenance
CC-2008-06-30-GREENVILLE-SOUTH-CAROLINA,Greenville | South Carolina,2008-06-30,Greenville | South Carolina,https://www.cropcirclecenter.com/ccdata/2008/06/30/US20080630_A.html,14,0.822222,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-06-30-INOWROCLAW-KUJAWSKO-POMORSKIE,Inowroclaw | Kujawsko-Pomorskie,2008-06-30,Inowroclaw | Kujawsko-Pomorskie,https://www.cropcirclecenter.com/ccdata/2008/06/30/PL20080630_A.html,,0.701299,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-06-30-NIEZNANOWICE-SWIETOKRYSKIE-2,Nieznanowice | Swietokryskie,2008-06-30,Nieznanowice | Swietokryskie,https://www.cropcirclecenter.com/ccdata/2008/06/30/PL20080630_B.html,20,0.341772,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-06-30-VILLANOVA-PIEMONTE,Villanova | Piemonte,2008-06-30,Villanova | Piemonte,https://www.cropcirclecenter.com/ccdata/2008/06/30/IT20080630_A.html,,0.755102,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-06-30-ZABRUSANY-USTECKY-KRAJ,Zabrusany | Ustecky kraj,2008-06-30,Zabrusany | Ustecky kraj,https://www.cropcirclecenter.com/ccdata/2008/06/30/CZ20080630_A.html,,0.04717,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-01-AVEBURY-WILTSHIRE,Avebury | Wiltshire,2008-07-01,Avebury | Wiltshire,https://www.cropcirclecenter.com/ccdata/2008/07/01/UK20080701_A.html,,0.08,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-01-FRITZLAR-HESSEN,Fritzlar | Hessen,2008-07-01,Fritzlar | Hessen,https://www.cropcirclecenter.com/ccdata/2008/07/01/DE20080701_A.html,,0.214286,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-01-MALAGA-ANDALUCIA,Malaga | Andalucia,2008-07-01,Malaga | Andalucia,https://www.cropcirclecenter.com/ccdata/2008/07/01/ES20080701_A.html,32,0.145695,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-01-TAJO-COMUNIDAD-DI-MADRID-2,Tajo | Comunidad di Madrid,2008-07-01,Tajo | Comunidad di Madrid,https://www.cropcirclecenter.com/ccdata/2008/07/01/ES20080701_B.html,,0.268657,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-03-TORUN-KUJAWSKO-POMORSKIE,Torun | Kujawsko-Pomorskie,2008-07-03,Torun | Kujawsko-Pomorskie,https://www.cropcirclecenter.com/ccdata/2008/07/03/PL20080703_A.html,44,0.404762,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-04-KREBECK-NIEDERSACHSEN,Krebeck | Niedersachsen,2008-07-04,Krebeck | Niedersachsen,https://www.cropcirclecenter.com/ccdata/2008/07/04/DE20080704_A.html,,0.28,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-04-STANTON-BRIDGE-WILTSHIRE,Stanton Bridge | Wiltshire,2008-07-04,Stanton Bridge | Wiltshire,https://www.cropcirclecenter.com/ccdata/2008/07/04/UK20080704_A.html,,0.087302,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-05-HLUK-ZLINSKY-KRAJ,Hluk | Zlinsky kraj,2008-07-05,Hluk | Zlinsky kraj,https://www.cropcirclecenter.com/ccdata/2008/07/05/CZ20080705_A.html,,0.113924,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-05-VACARISSES-CATALUNA,Vacarisses | Cataluna,2008-07-05,Vacarisses | Cataluna,https://www.cropcirclecenter.com/ccdata/2008/07/05/ES20080705_A.html,,0.145695,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-05-WYLER-NORDRHEIN-WESTFALEN,Wyler | Nordrhein-Westfalen,2008-07-05,Wyler | Nordrhein-Westfalen,https://www.cropcirclecenter.com/ccdata/2008/07/05/DE20080705_A.html,32,0.216216,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-06-BURDEROP-WILTSHIRE,Burderop | Wiltshire,2008-07-06,Burderop | Wiltshire,https://www.cropcirclecenter.com/ccdata/2008/07/06/UK20080706_A.html,,0.058333,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-07-PUMLOW-OLOMOUCKY-KRAJ,Pumlow | Olomoucky kraj,2008-07-07,Pumlow | Olomoucky kraj,https://www.cropcirclecenter.com/ccdata/2008/07/07/CZ20080707_A.html,6,0.208955,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-07-SUDHEIM-NIEDERSACHSEN,Sudheim | Niedersachsen,2008-07-07,Sudheim | Niedersachsen,https://www.cropcirclecenter.com/ccdata/2008/07/07/DE20080707_A.html,36,0.182432,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-08-EAST-KENNETT-WILTSHIRE,East Kennett | Wiltshire,2008-07-08,East Kennett | Wiltshire,https://www.cropcirclecenter.com/ccdata/2008/07/08/UK20080708_A.html,10,0.171598,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-08-G-TIGHAUSEN-Z-RICH,Gütighausen | Zürich,2008-07-08,Gütighausen | Zürich,https://www.cropcirclecenter.com/ccdata/2008/07/08/CH20080708_A.html,4,0.13587,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-09-ALTON-BARNES-WILTSHIRE,Alton Barnes | Wiltshire,2008-07-09,Alton Barnes | Wiltshire,https://www.cropcirclecenter.com/ccdata/2008/07/09/UK20080709_A.html,,0.10596,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-09-PUMLOW-OLOMOUCKY-KRAJ,Pumlow | Olomoucky kraj,2008-07-09,Pumlow | Olomoucky kraj,https://www.cropcirclecenter.com/ccdata/2008/07/09/CZ20080709_A.html,,0.369048,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-10-BROUWERSHAVEN-ZEELAND,Brouwershaven | Zeeland,2008-07-10,Brouwershaven | Zeeland,https://www.cropcirclecenter.com/ccdata/2008/07/10/NL20080710_A.html,,0.080537,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-11-GERMERING-BAYERN,Germering | Bayern,2008-07-11,Germering | Bayern,https://www.cropcirclecenter.com/ccdata/2008/07/11/DE20080711_A.html,,0.384615,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-11-HOLMESVILLE-ONTARIO,Holmesville | Ontario,2008-07-11,Holmesville | Ontario,https://www.cropcirclecenter.com/ccdata/2008/07/11/CA20080711_A.html,8,0.060109,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-11-LISOV-PLZENSKY-KRAJ,Lisov | Plzensky kraj,2008-07-11,Lisov | Plzensky kraj,https://www.cropcirclecenter.com/ccdata/2008/07/11/CZ20080711_A.html,11,0.459016,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-11-ROUSINOV-JIHOMORAVSKY-KRAJ-2,Rousinov | Jihomoravsky kraj,2008-07-11,Rousinov | Jihomoravsky kraj,https://www.cropcirclecenter.com/ccdata/2008/07/11/CZ20080711_B.html,28,0.267516,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-11-SARRALTROFF-LORRAINE,Sarraltroff | Lorraine,2008-07-11,Sarraltroff | Lorraine,https://www.cropcirclecenter.com/ccdata/2008/07/11/FR20080711_A.html,18,0.159574,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-14-BUCKLAND-SURREY,Buckland | Surrey,2008-07-14,Buckland | Surrey,https://www.cropcirclecenter.com/ccdata/2008/07/14/UK20080714_A.html,4,0.846667,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-15-AVEBURY-MANOR-WILTSHIRE,Avebury Manor | Wiltshire,2008-07-15,Avebury Manor | Wiltshire,https://www.cropcirclecenter.com/ccdata/2008/07/15/UK20080715_A.html,,0.093333,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-15-CALLOW-HILL-BUCKINGHAMSHIRE-2,Callow Hill | Buckinghamshire,2008-07-15,Callow Hill | Buckinghamshire,https://www.cropcirclecenter.com/ccdata/2008/07/15/UK20080715_B.html,,0.132353,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-15-CHARLBURY-HILL-OXFORDSHIRE-3,Charlbury Hill | Oxfordshire,2008-07-15,Charlbury Hill | Oxfordshire,https://www.cropcirclecenter.com/ccdata/2008/07/15/UK20080715_C.html,,0.25,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-15-DUNCAN-BRITISH-COLUMBIA,Duncan | British Columbia,2008-07-15,Duncan | British Columbia,https://www.cropcirclecenter.com/ccdata/2008/07/15/CA20080715_A.html,,0.061728,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-15-LINDLAR-NORDRHEIN-WESTFALEN,Lindlar | Nordrhein-Westfalen,2008-07-15,Lindlar | Nordrhein-Westfalen,https://www.cropcirclecenter.com/ccdata/2008/07/15/DE20080715_A.html,,0.617021,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-17-B-RDEL-NIEDERSACHSEN,Bördel | Niedersachsen,2008-07-17,Bördel | Niedersachsen,https://www.cropcirclecenter.com/ccdata/2008/07/17/DE20080717_A.html,,0.134328,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-17-CHISELDON-WILTSHIRE,Chiseldon | Wiltshire,2008-07-17,Chiseldon | Wiltshire,https://www.cropcirclecenter.com/ccdata/2008/07/17/UK20080717_A.html,3,0.668919,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-17-MORRENS-WAADT,Morrens | Waadt,2008-07-17,Morrens | Waadt,https://www.cropcirclecenter.com/ccdata/2008/07/17/CH20080717_A.html,,0.472603,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-17-WESTWOODS-LOCKERIDGE-WILTSHIRE,"Westwoods, Lockeridge, Wiltshire",2008-07-17,"Westwoods, Lockeridge, Wiltshire",https://www.cropcirclearchives.co.uk/archives/2008/westwoods/westwoods2008.html,,0.058824,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-17-WESTWOODS-WILTSHIRE-2,Westwoods | Wiltshire,2008-07-17,Westwoods | Wiltshire,https://www.cropcirclecenter.com/ccdata/2008/07/17/UK20080717_B.html,,0.297872,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-20-DEVIL-S-DEN-WILTSHIRE,Devil's Den | Wiltshire,2008-07-20,Devil's Den | Wiltshire,https://www.cropcirclecenter.com/ccdata/2008/07/20/UK20080720_A.html,3,0.101266,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-20-LOCKERIDGE-WILTSHIRE-2,Lockeridge | Wiltshire,2008-07-20,Lockeridge | Wiltshire,https://www.cropcirclecenter.com/ccdata/2008/07/20/UK20080720_B.html,,0.079208,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-21-FOSSTON-MINNESOTA,Fosston | Minnesota,2008-07-21,Fosston | Minnesota,https://www.cropcirclecenter.com/ccdata/2008/07/21/US20080721_A.html,,0.135135,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-21-HODONICE-JIHOMORAVSKY-KRAJ,Hodonice | Jihomoravsky kraj,2008-07-21,Hodonice | Jihomoravsky kraj,https://www.cropcirclecenter.com/ccdata/2008/07/21/CZ20080721_A.html,26,0.84375,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-22-ALTON-PRIORS-WILTSHIRE,Alton Priors | Wiltshire,2008-07-22,Alton Priors | Wiltshire,https://www.cropcirclecenter.com/ccdata/2008/07/22/UK20080722_A.html,,0.202899,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-22-VALENCE-RH-NE-ALPES,Valence | Rhône-Alpes,2008-07-22,Valence | Rhône-Alpes,https://www.cropcirclecenter.com/ccdata/2008/07/22/FR20080722_A.html,47,0.302326,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-23-SIEBOLDSHAUSEN-NIEDERSACHSEN,Sieboldshausen | Niedersachsen,2008-07-23,Sieboldshausen | Niedersachsen,https://www.cropcirclecenter.com/ccdata/2008/07/23/DE20080723_A.html,,0.048951,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-23-WINTERBOURNE-BASSETT-WILTSHIRE-3,Winterbourne Bassett | Wiltshire,2008-07-23,Winterbourne Bassett | Wiltshire,https://www.cropcirclecenter.com/ccdata/2008/07/23/UK20080723_C.html,34,0.111111,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-25-VOLKMARSHAUSEN-NIEDERSACHSEN,Volkmarshausen | Niedersachsen,2008-07-25,Volkmarshausen | Niedersachsen,https://www.cropcirclecenter.com/ccdata/2008/07/25/DE20080725_A.html,,0.726667,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-26-BECKHAMPTON-WILTSHIRE,Beckhampton | Wiltshire,2008-07-26,Beckhampton | Wiltshire,https://www.cropcirclecenter.com/ccdata/2008/07/26/UK20080726_A.html,43,,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-26-KRALIKY-KR-LOV-HRADECKY-KRAJ,Kraliky | Královéhradecky kraj,2008-07-26,Kraliky | Královéhradecky kraj,https://www.cropcirclecenter.com/ccdata/2008/07/26/CZ20080726_A.html,,0.726667,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-26-WARNFORD-HAMPSHIRE-2,Warnford | Hampshire,2008-07-26,Warnford | Hampshire,https://www.cropcirclecenter.com/ccdata/2008/07/26/UK20080726_B.html,48,0.35,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-27-ALLINGTON-DOWN-WILTSHIRE,Allington Down | Wiltshire,2008-07-27,Allington Down | Wiltshire,https://www.cropcirclecenter.com/ccdata/2008/07/27/UK20080727_A.html,18,0.22,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-27-ALTON-BARNES-WILTSHIRE-2,Alton Barnes | Wiltshire,2008-07-27,Alton Barnes | Wiltshire,https://www.cropcirclecenter.com/ccdata/2008/07/27/UK20080727_B.html,22,,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-27-FOSSTON-MINNESOTA,Fosston | Minnesota,2008-07-27,Fosston | Minnesota,https://www.cropcirclecenter.com/ccdata/2008/07/27/US20080727_A.html,34,0.104478,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-27-HONEYSTREET-WILTSHIRE,Honeystreet | Wiltshire,2008-07-27,Honeystreet | Wiltshire,https://www.cropcirclecenter.com/ccdata/2008/07/27/UK20080727_D.html,15,0.14,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-27-WAYLAND-S-SMITHY-OXFORDSHIRE,Wayland's Smithy | Oxfordshire,2008-07-27,Wayland's Smithy | Oxfordshire,https://www.cropcirclecenter.com/ccdata/2008/07/27/UK20080727_E.html,,0.148148,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-28-BECKHAMPTON-WILTSHIRE,Beckhampton | Wiltshire,2008-07-28,Beckhampton | Wiltshire,https://www.cropcirclecenter.com/ccdata/2008/07/28/UK20080728_A.html,4,0.473684,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-28-DUNCAN-BRITISH-COLUMBIA,Duncan | British Columbia,2008-07-28,Duncan | British Columbia,https://www.cropcirclecenter.com/ccdata/2008/07/28/CA20080728_A.html,18,0.226087,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-28-MARTINSELL-HILL-WILTSHIRE-2,Martinsell Hill | Wiltshire,2008-07-28,Martinsell Hill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2008/07/28/UK20080728_B.html,,0.112,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-28-WEST-DOWN-WILTSHIRE-3,West Down | Wiltshire,2008-07-28,West Down | Wiltshire,https://www.cropcirclecenter.com/ccdata/2008/07/28/UK20080728_C.html,25,0.32,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-29-HIGH-KINGTHORPE-YORKSHIRE,High Kingthorpe | Yorkshire,2008-07-29,High Kingthorpe | Yorkshire,https://www.cropcirclecenter.com/ccdata/2008/07/29/UK20080729_A.html,,0.176923,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-30-CHISELDON-WILTSHIRE,Chiseldon | Wiltshire,2008-07-30,Chiseldon | Wiltshire,https://www.cropcirclecenter.com/ccdata/2008/07/30/UK20080730_A.html,10,0.27027,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-30-DRANSFELD-NIEDERSACHSEN,Dransfeld | Niedersachsen,2008-07-30,Dransfeld | Niedersachsen,https://www.cropcirclecenter.com/ccdata/2008/07/30/DE20080730_A.html,22,0.222973,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-07-31-MARKSUHL-TH-RINGEN,Marksuhl | Thüringen,2008-07-31,Marksuhl | Thüringen,https://www.cropcirclecenter.com/ccdata/2008/07/31/DE20080731_A.html,47,0.271028,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-08-01-SHRIVENHAM-OXFORDSHIRE,Shrivenham | Oxfordshire,2008-08-01,Shrivenham | Oxfordshire,https://www.cropcirclecenter.com/ccdata/2008/08/01/UK20080801_A.html,,0.551724,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-08-03-GRONE-NIEDERSACHSEN,Grone | Niedersachsen,2008-08-03,Grone | Niedersachsen,https://www.cropcirclecenter.com/ccdata/2008/08/03/DE20080803_A.html,18,0.423077,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-08-03-ROCHFORD-ESSEX,Rochford | Essex,2008-08-03,Rochford | Essex,https://www.cropcirclecenter.com/ccdata/2008/08/03/UK20080803_A.html,,0.091503,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-08-03-YATESBURY-WILTSHIRE-2,Yatesbury | Wiltshire,2008-08-03,Yatesbury | Wiltshire,https://www.cropcirclecenter.com/ccdata/2008/08/03/UK20080803_B.html,,0.108844,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-08-03-YATESBURY-WILTSHIRE-3,Yatesbury | Wiltshire,2008-08-03,Yatesbury | Wiltshire,https://www.cropcirclecenter.com/ccdata/2008/08/03/UK20080803_C.html,12,0.421053,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-08-06-BARSHAM-SUFFOLK,Barsham | Suffolk,2008-08-06,Barsham | Suffolk,https://www.cropcirclecenter.com/ccdata/2008/08/06/UK20080806_A.html,,0.082569,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-08-06-KUNSTAT-JIHOMORAVSKY-KRAJ,Kunstat | Jihomoravsky kraj,2008-08-06,Kunstat | Jihomoravsky kraj,https://www.cropcirclecenter.com/ccdata/2008/08/06/CZ20080806_A.html,25,0.496894,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-08-06-OARE-WILTSHIRE-2,Oare | Wiltshire,2008-08-06,Oare | Wiltshire,https://www.cropcirclecenter.com/ccdata/2008/08/06/UK20080806_B.html,,0.174419,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-08-07-CHERHILL-WILTSHIRE,Cherhill | Wiltshire,2008-08-07,Cherhill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2008/08/07/UK20080807_A.html,,0.264151,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2008-08-07-HOUGHTON-LE-SPRING-TYNE-AND-WEAR-2,Houghton-le-Spring | Tyne and Wear,2008-08-07,Houghton-le-Spring | Tyne and Wear,https://www.cropcirclecenter.com/ccdata/2008/08/07/UK20080807_B.html,5,0.060976,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
