formation_id,name,source_url,rank,score_total,classification,ratio_band,count_family,scale_family,inner_outer_ratio,satellite_count,outer_diameter_m,nearest_rgcs_family,needed_measurement,claim_status
CC-2009-06-27-ALTON-PRIORS-WILTSHIRE,Alton Priors | Wiltshire,https://www.cropcirclecenter.com/ccdata/2009/06/27/UK20090627_A.html,500,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2009-07-05-FRELOUX-LI-GE,Freloux | Liège,https://www.cropcirclecenter.com/ccdata/2009/07/05/BE20090705_A.html,501,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2009-07-14-GREY-WETHERS-WILTSHIRE-2,Grey Wethers | Wiltshire,https://www.cropcirclecenter.com/ccdata/2009/07/14/UK20090714_B.html,502,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2009-07-23-HERANGE-EN-MOSELLE-LORRAINE,Herange-en-Moselle | Lorraine,https://www.cropcirclecenter.com/ccdata/2009/07/23/FR20090723_A.html,503,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2009-07-24-OGBOURNE-DOWN-WILTSHIRE,Ogbourne Down | Wiltshire,https://www.cropcirclecenter.com/ccdata/2009/07/24/UK20090724_A.html,504,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,29,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2009-07-24-RIDDERKERK-ZUID-HOLLAND,Ridderkerk | Zuid-Holland,https://www.cropcirclecenter.com/ccdata/2009/07/24/NL20090724_A.html,505,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,7,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2009-08-02-ALTON-PRIORS-WILTSHIRE,Alton Priors | Wiltshire,https://www.cropcirclecenter.com/ccdata/2009/08/02/UK20090802_A.html,506,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,5,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2009-08-03-CROSS-DYKE-NORTH-YORKSHIRE,Cross Dyke | North Yorkshire,https://www.cropcirclecenter.com/ccdata/2009/08/03/UK20090803_A.html,507,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2009-12-22-HOEVEN-NOORD-BRABANT,Hoeven | Noord-Brabant,https://www.cropcirclecenter.com/ccdata/2009/12/22/NL20091222_A.html,508,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,17,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2010-05-26-ROH-MILANO,Roh | MIlano,https://www.cropcirclecenter.com/ccdata/2010/05/26/IT20100526_A.html,509,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2010-05-26-SAN-BENIGNO-PIEMONTE-2,San Benigno | Piemonte,https://www.cropcirclecenter.com/ccdata/2010/05/26/IT20100526_B.html,510,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,13,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2010-06-02-LIDDINGTON-CASTLE-WILTSHIRE,Liddington Castle | Wiltshire,https://www.cropcirclecenter.com/ccdata/2010/06/02/UK20100602_A.html,511,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,5,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2010-06-12-MEENSEN-NIEDERSACHSEN,Meensen | NIedersachsen,https://www.cropcirclecenter.com/ccdata/2010/06/12/DE20100612_A.html,512,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2010-06-20-UMBERTIDE-UMBRIA,Umbertide | Umbria,https://www.cropcirclecenter.com/ccdata/2010/06/20/IT20100620_A.html,513,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,5,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2010-06-23-SAVERNAKE-FOREST-WILTSHIRE,Savernake Forest | Wiltshire,https://www.cropcirclecenter.com/ccdata/2010/06/23/UK20100623_A.html,514,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2010-06-28-UNKNOWN,unknown |,https://www.cropcirclecenter.com/ccdata/2010/06/28/SI20100628_A.html,515,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2010-06-29-KALDAUEN-NORDRHEIN-WESTFALEN,Kaldauen | Nordrhein-Westfalen,https://www.cropcirclecenter.com/ccdata/2010/06/29/DE20100629_A.html,516,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,5,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2010-07-12-CLIFTON-WEST-YORKSHIRE,Clifton | West Yorkshire,https://www.cropcirclecenter.com/ccdata/2010/07/12/UK20100712_A.html,517,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,7,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2010-07-12-STOCKBRIDGE-HAMPSHIRE-2,Stockbridge | Hampshire,https://www.cropcirclecenter.com/ccdata/2010/07/12/UK20100712_B.html,518,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2010-07-14-SLAPANICE-JIHOMORAVSKY-KRAJ-2,Slapanice | Jihomoravsky kraj,https://www.cropcirclecenter.com/ccdata/2010/07/14/CZ20100714_B.html,519,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,7,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2010-07-23-ASSEN-DRENTHE,Assen | Drenthe,https://www.cropcirclecenter.com/ccdata/2010/07/23/NL20100723_A.html,520,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2010-07-23-OOST-SOUBURG-ZEELAND-2,Oost-Souburg | Zeeland,https://www.cropcirclecenter.com/ccdata/2010/07/23/NL20100723_B.html,521,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2010-07-28-MILK-HILL-WILTSHIRE-2,Milk Hill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2010/07/27/UK20100727_B.html,522,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,19,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2010-07-29-ALTON-BARNES-WILTSHIRE,Alton Barnes | Wiltshire,https://www.cropcirclecenter.com/ccdata/2010/07/29/UK20100729_A.html,523,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2010-07-29-VELESOVICE-JIHOMORAVSKY-KRAJ,Velesovice | Jihomoravsky kraj,https://www.cropcirclecenter.com/ccdata/2010/07/29/CZ20100729_A.html,524,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,5,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2010-08-01-WESTBURY-WILTSHIRE,Westbury | Wiltshire,https://www.cropcirclecenter.com/ccdata/2010/08/01/UK20100801_A.html,525,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2010-08-02-ROCHFORD-ESSEX,Rochford | Essex,https://www.cropcirclecenter.com/ccdata/2010/08/02/UK20100802_A.html,526,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2010-08-09-HORTON-WILTSHIRE-2,Horton | Wiltshire,https://www.cropcirclecenter.com/ccdata/2010/08/09/UK20100809_B.html,527,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,5,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2010-08-09-STANTON-ST-BERNARD-WILTSHIRE-3,Stanton St Bernard | Wiltshire,https://www.cropcirclecenter.com/ccdata/2010/08/08/UK20100808_C.html,528,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,13,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2010-08-11-ROZSEC-KRAY-VYSOCINA-2,Rozsec | Kray Vysocina,https://www.cropcirclecenter.com/ccdata/2010/08/11/CZ20100811_B.html,529,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,5,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2010-08-23-ST-ANDREWS-GUERNSEY,St Andrews | Guernsey,https://www.cropcirclecenter.com/ccdata/2010/08/23/UK20100823_A.html,530,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2010-09-18-R-LLINGEN-AKERSHUS,Rællingen | Akershus,https://www.cropcirclecenter.com/ccdata/2010/09/18/NO20100918_A.html,531,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2010-09-26-OVERTON-HILL-WILTSHIRE-2,Overton Hill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2010/09/26/UK20100926_B.html,532,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,5,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2010-UNKNOWN-MOMALLE-WALLONIE,Momalle | Wallonie,https://www.cropcirclecenter.com/ccdata/2010/06/15/BE20100615_A.html,533,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2011-04-28-HOEVEN-NOORD-BRABANT,Hoeven | Noord-Brabant,https://www.cropcirclecenter.com/ccdata/2011/04/28/NL20110428_A.html,534,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,7,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2011-04-29-SILBURY-HILL-WILTSHIRE,Silbury Hill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2011/04/29/UK20110429_A.html,535,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,5,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2011-05-23-ETTEN-LEUR-NOORD-BRABANT,Etten-Leur | Noord-Brabant,https://www.cropcirclecenter.com/ccdata/2011/05/23/NL20110523_A.html,536,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,11,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2011-05-30-HACKPEN-HILL-WILTSHIRE,Hackpen Hill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2011/05/30/UK20110530_A.html,537,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2011-06-18-KORDYSHEVKA-OBLAST-LUHANSK,Kordyshevka | Oblast Luhansk,https://www.cropcirclecenter.com/ccdata/2011/06/18/UA20110618_A.html,538,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2011-06-18-MASSIGNANO-MARCHE,Massignano | Marche,https://www.cropcirclecenter.com/ccdata/2011/06/18/IT20110618_A.html,539,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2011-06-26-HOEVEN-NOORD-BRABANT,Hoeven | Noord-Brabant,https://www.cropcirclecenter.com/ccdata/2011/06/26/NL20110626_A.html,540,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2011-07-06-KUNIN-MORAVSKOSLEZSKY-KRAJ,Kunin | Moravskoslezsky kraj,https://www.cropcirclecenter.com/ccdata/2011/07/06/CZ20110706_A.html,541,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2011-07-12-VELKY-MEZIRICI-KRAJ-VYSOCINA,Velky Mezirici | Kraj Vysocina,https://www.cropcirclecenter.com/ccdata/2011/07/12/CZ20110712_A.html,542,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2011-07-14-LANE-END-HAMPSHIRE,Lane End | Hampshire,https://www.cropcirclecenter.com/ccdata/2011/07/14/UK20110714_A.html,543,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2011-07-19-UNKNOWN-LOCATION,unknown location,https://www.cropcirclecenter.com/ccdata/2011/07/19/UK20110719_A.html,544,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2011-07-20-CHARLBURY-HILL-WILTSHIRE,Charlbury Hill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2011/07/20/UK20110720_A.html,545,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2011-07-27-TEMPLE-BALSALL-WARWICKSHIRE-3,Temple Balsall | Warwickshire,https://www.cropcirclecenter.com/ccdata/2011/07/27/UK20110727_C.html,546,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,19,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2011-07-29-WEST-WOODHAY-DOWN-WILTSHIRE,West Woodhay Down | Wiltshire,https://www.cropcirclecenter.com/ccdata/2011/07/29/UK20110729_A.html,547,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,5,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2011-10-13-HARRIS-MICHIGAN,Harris | Michigan,https://www.cropcirclecenter.com/ccdata/2011/10/13/US20111013_A.html,548,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2011-11-06-IPUACU-SANTA-CATARINA-STATE,Ipuacu | Santa Catarina State,https://www.cropcirclecenter.com/ccdata/2011/11/06/BR20111106_A.html,549,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,5,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-03-07-TULA-TLAHUELILPAN-HIDALGO,Tula Tlahuelilpan | Hidalgo,https://www.cropcirclecenter.com/ccdata/2012/03/07/ME20120307_A.html,550,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-05-11-BOOSCHENHOOFD-NOORD-BRABANT,Booschenhoofd | Noord Brabant,https://www.cropcirclecenter.com/ccdata/2012/05/11/NL20120511_A.html,551,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,7,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-06-09-WOODBOROUGH-HILL-WILTSHIRE,Woodborough Hill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2012/06/09/UK20120609_A.html,552,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,11,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-06-11-CH-CY-LOIRET,Chécy | Loiret,https://www.cropcirclecenter.com/ccdata/2012/06/11/FR20120611_A.html,553,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,13,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-06-17-SANTENA-PIEMONTE,Santena | Piemonte,https://www.cropcirclecenter.com/ccdata/2012/06/17/IT20120617_A.html,554,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-06-19-BOSSCHENHOOFD-NOORD-BRABANT,Bosschenhoofd | Noord-Brabant,https://www.cropcirclecenter.com/ccdata/2012/06/19/NL20120619_A.html,555,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,7,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-06-21-HOEVEN-NOORD-BRABANT,Hoeven | Noord-Brabant,https://www.cropcirclecenter.com/ccdata/2012/06/21/NL20120621_A.html,556,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-06-29-BICHES-NI-VRE,Biches | Nièvre,https://www.cropcirclecenter.com/ccdata/2012/06/29/FR20120629_A.html,557,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-07-10-BURROW-HILL-FORT-WARWICKSHIRE,Burrow Hill Fort | Warwickshire,https://www.cropcirclecenter.com/ccdata/2012/07/09/UK20120709_A.html,558,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,7,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-07-18-PROSEC-PARDUBICKY-KRAJ,Prosec | Pardubicky kraj,https://www.cropcirclecenter.com/ccdata/2012/07/18/CZ20120718_A.html,559,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,7,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-07-21-TELFORD-SHROPSHIRE,Telford | Shropshire,https://www.cropcirclecenter.com/ccdata/2012/07/21/UK20120721_A.html,560,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,5,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-07-26-STANDDAARBUITEN-NOORD-BRABANT,Standdaarbuiten | Noord-Brabant,https://www.cropcirclecenter.com/ccdata/2012/07/26/NL20120726_A.html,561,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,7,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-07-29-ANDECHS-BAYERN,Andechs | Bayern,https://www.cropcirclecenter.com/ccdata/2012/07/29/DE20120729_A.html,562,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,23,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-07-31-WESTWOODS-WILTSHIRE-2,Westwoods | Wiltshire,https://www.cropcirclecenter.com/ccdata/2012/07/31/UK20120731_B.html,563,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-07-31-WINDMILL-HILL-WILTSHIRE,Windmill Hill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2012/07/31/UK20120731_A.html,564,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,23,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-08-18-RADFORD-SEMELE-WARWICKSHIRE,Radford Semele | Warwickshire,https://www.cropcirclecenter.com/ccdata/2012/08/18/UK20120818_A.html,565,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-08-21-DODWORTH-SOUTH-YORKSHIRE,Dodworth | South Yorkshire,https://www.cropcirclecenter.com/ccdata/2012/08/21/UK20120821_A.html,566,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-08-30-ALL-CANNINGS-WILTSHIRE,All Cannings | Wiltshire,https://www.cropcirclecenter.com/ccdata/2012/08/30/UK20120830_A.html,567,0.21,NEEDS_SOURCE_DIMENSION,NO_RATIO,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,,5,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
